ID,name,href,docket_number,term
56033,Hall v. Florida,https://api.oyez.org/cases/2013/12-10882,12-10882,2013
56034,"Northwest, Inc. v. Ginsberg",https://api.oyez.org/cases/2013/12-462,12-462,2013
56035,Sandifer v. United States Steel Corporation,https://api.oyez.org/cases/2013/12-417,12-417,2013
56036,Heimeshoff v. Hartford Life & Accident Insurance Co.,https://api.oyez.org/cases/2013/12-729,12-729,2013
56037,Scialabba v. Cuellar De Osorio,https://api.oyez.org/cases/2013/12-930,12-930,2013
56038,Bond v. United States,https://api.oyez.org/cases/2013/12-158,12-158,2013
56040,Kansas v. Nebraska and Colorado,https://api.oyez.org/cases/2014/126-orig,126-orig,2014
56041,"Young v. United Parcel Service, Inc.",https://api.oyez.org/cases/2014/12-1226,12-1226,2014
56043,Kellogg Brown & Root v. U.S. ex rel. Carter,https://api.oyez.org/cases/2014/12-1497,12-1497,2014
56045,"M&G Polymers USA, LLC v. Tackett",https://api.oyez.org/cases/2014/13-1010,13-1010,2014
56046,"Mach Mining, LLC v. Equal Employment Opportunity Commission",https://api.oyez.org/cases/2014/13-1019,13-1019,2014
56048,Direct Marketing Association v. Brohl,https://api.oyez.org/cases/2014/13-1032,13-1032,2014
56049,Mellouli v. Lynch,https://api.oyez.org/cases/2014/13-1034,13-1034,2014
56050,Chen v. Mayor and City Council of Baltimore,https://api.oyez.org/cases/2014/13-10400,13-10400,2014
56051,Perez v. Mortgage Bankers Association,https://api.oyez.org/cases/2014/13-1041,13-1041,2014
56053,United States v. Kwai Fun Wong,https://api.oyez.org/cases/2014/13-1074,13-1074,2014
56056,U.S. Department of Transportation v. Association of American Railroads,https://api.oyez.org/cases/2014/13-1080,13-1080,2014
56057,Gelboim v. Bank of America,https://api.oyez.org/cases/2014/13-1174,13-1174,2014
56058,City of Los Angeles v. Patel,https://api.oyez.org/cases/2014/13-1175,13-1175,2014
56061,"Hana Financial, Inc. v. Hana Bank",https://api.oyez.org/cases/2014/13-1211,13-1211,2014
56062,Arizona State Legislature v. Arizona Independent Redistricting Commission,https://api.oyez.org/cases/2014/13-1314,13-1314,2014
56063,Johnson v. City of Shelby,https://api.oyez.org/cases/2014/13-1318,13-1318,2014
56066,Coleman v. Tollefson,https://api.oyez.org/cases/2014/13-1333,13-1333,2014
56069,Ohio v. Clark,https://api.oyez.org/cases/2014/13-1352,13-1352,2014
56072,"Texas Dept. of Housing and Community Affairs v. Inclusive Communities Project, Inc.",https://api.oyez.org/cases/2014/13-1371,13-1371,2014
56074,Kerry v. Din,https://api.oyez.org/cases/2014/13-1402,13-1402,2014
56075,City and County of San Francisco v. Sheehan,https://api.oyez.org/cases/2014/13-1412,13-1412,2014
56078,Davis v. Ayala,https://api.oyez.org/cases/2014/13-1428,13-1428,2014
56079,Brumfield v. Cain,https://api.oyez.org/cases/2014/13-1433,13-1433,2014
56080,Henderson v. United States,https://api.oyez.org/cases/2014/13-1487,13-1487,2014
56081,Williams-Yulee v. The Florida Bar,https://api.oyez.org/cases/2014/13-1499,13-1499,2014
56082,"Oneok, Inc. et al. v. Learjet, Inc. et al.",https://api.oyez.org/cases/2014/13-271,13-271,2014
56083,B&B Hardware Inc. v. Hargis Industries Inc.,https://api.oyez.org/cases/2014/13-352,13-352,2014
56085,"Integrity Staffing Solutions, Inc. v. Busk",https://api.oyez.org/cases/2014/13-433,13-433,2014
56086,"Omnicare, Inc. v. Laborers District Council Construction Industry Pension Fund",https://api.oyez.org/cases/2014/13-435,13-435,2014
56089,Comptroller of the Treasury of Maryland v. Wynne,https://api.oyez.org/cases/2014/13-485,13-485,2014
56091,"Reed et al. v. Town of Gilbert, Arizona et al.",https://api.oyez.org/cases/2014/13-502,13-502,2014
56092,Warger v. Shauers,https://api.oyez.org/cases/2014/13-517,13-517,2014
56094,North Carolina Board of Dental Examiners v. Federal Trade Commission,https://api.oyez.org/cases/2014/13-534,13-534,2014
56096,Tibble v. Edison International,https://api.oyez.org/cases/2014/13-550,13-550,2014
56098,"Alabama Department of Revenue v. CSX Transportation, Inc.",https://api.oyez.org/cases/2014/13-553,13-553,2014
56100,Heien v. North Carolina,https://api.oyez.org/cases/2014/13-604,13-604,2014
56102,Zivotofsky v. Kerry,https://api.oyez.org/cases/2014/13-628,13-628,2014
56103,"Public Employees' Retirement System v. IndyMac MBS, Inc.",https://api.oyez.org/cases/2013/13-640,13-640,2013
56105,Holt v. Hobbs,https://api.oyez.org/cases/2014/13-6827,13-6827,2014
56106,"Jesinoski v. Countrywide Home Loans, Inc.",https://api.oyez.org/cases/2014/13-684,13-684,2014
56108,Johnson v. United States,https://api.oyez.org/cases/2014/13-7120,13-7120,2014
56111,Dart Cherokee Basin Operating Company LLC v. Owens,https://api.oyez.org/cases/2014/13-719,13-719,2014
56112,Kimble v. Marvel,https://api.oyez.org/cases/2014/13-720,13-720,2014
56114,Jennings v. Stephens,https://api.oyez.org/cases/2014/13-7211,13-7211,2014
56116,Yates v. United States,https://api.oyez.org/cases/2014/13-7451,13-7451,2014
56117,"Teva Pharmaceuticals USA, Inc. v. Sandoz, Inc.",https://api.oyez.org/cases/2014/13-854,13-854,2014
56118,Department of Homeland Security v. MacLean,https://api.oyez.org/cases/2014/13-894,13-894,2014
56120,Alabama Legislative Black Caucus v. Alabama,https://api.oyez.org/cases/2014/13-895,13-895,2014
56121,"Commil USA, LLC v. Cisco Systems, Inc.",https://api.oyez.org/cases/2014/13-896,13-896,2014
56124,Whitfield v. United States,https://api.oyez.org/cases/2014/13-9026,13-9026,2014
56126,Wellness International Network v. Sharif,https://api.oyez.org/cases/2014/13-935,13-935,2014
56127,Lopez v. Smith,https://api.oyez.org/cases/2014/13-946,13-946,2014
56129,"T-Mobile South, LLC v. City of Roswell, Georgia",https://api.oyez.org/cases/2014/13-975,13-975,2014
56130,Elonis v. United States,https://api.oyez.org/cases/2014/13-983,13-983,2014
56132,Rodriguez v. United States,https://api.oyez.org/cases/2014/13-9972,13-9972,2014
56135,"Baker Botts, LLP v. ASARCO, LLC",https://api.oyez.org/cases/2014/14-103,14-103,2014
56136,King v. Burwell,https://api.oyez.org/cases/2014/14-114,14-114,2014
56137,"Bullard v. Blue Hills Bank, fka Hyde Park Savings",https://api.oyez.org/cases/2014/14-116,14-116,2014
56138,"Walker v. Texas Division, Sons of Confederate Veterans, Inc.",https://api.oyez.org/cases/2014/14-144,14-144,2014
56141,"Armstrong v. Exceptional Child Center, Inc.",https://api.oyez.org/cases/2014/14-15,14-15,2014
56142,Bank of America v. Caulkett,https://api.oyez.org/cases/2014/13-1421,13-1421,2014
56143,Reyes Mata v. Lynch,https://api.oyez.org/cases/2014/14-185,14-185,2014
56144,Carroll v. Carman,https://api.oyez.org/cases/2014/14-212,14-212,2014
56145,Horne v. Department of Agriculture,https://api.oyez.org/cases/2014/14-275,14-275,2014
56146,McFadden v. United States,https://api.oyez.org/cases/2014/14-378,14-378,2014
56147,Harris v. Viegelahn,https://api.oyez.org/cases/2014/14-400,14-400,2014
56148,Michigan v. Environmental Protection Agency,https://api.oyez.org/cases/2014/14-46,14-46,2014
56149,Obergefell v. Hodges,https://api.oyez.org/cases/2014/14-556,14-556,2014
56150,Kingsley v. Hendrickson,https://api.oyez.org/cases/2014/14-6368,14-6368,2014
56151,Toca v. Louisiana,https://api.oyez.org/cases/2014/14-6381,14-6381,2014
56152,Christeson v. Roper,https://api.oyez.org/cases/2014/14-6873,14-6873,2014
56153,Glossip v. Gross,https://api.oyez.org/cases/2014/14-7955,14-7955,2014
56154,"Equal Employment Opportunity Commission v. Abercrombie & Fitch Stores, Inc.",https://api.oyez.org/cases/2014/14-86,14-86,2014
56155,Glebe v. Frost,https://api.oyez.org/cases/2014/14-95,14-95,2014
56165,Woods v. Donald,https://api.oyez.org/cases/2014/14-618,14-618,2014
56172,McConnell v. Federal Election Commission,https://api.oyez.org/cases/2003/02-1674,02-1674,2003
56175,Grady v. North Carolina,https://api.oyez.org/cases/2014/14-593,14-593,2014
56176,Hurst v. Florida,https://api.oyez.org/cases/2015/14-7505,14-7505,2015
56177,Montgomery v. Louisiana,https://api.oyez.org/cases/2015/14-280,14-280,2015
56178,"DIRECTV, Inc. v. Imburgia",https://api.oyez.org/cases/2015/14-462,14-462,2015
56180,Montanile v. Board of Trustees of the National Elevator Industrial Health Benefit Plan,https://api.oyez.org/cases/2015/14-723,14-723,2015
56181,Kansas v. Carr,https://api.oyez.org/cases/2015/14-449,14-449,2015
59176,Thompson v. Coastal Oil Co.,https://api.oyez.org/cases/1956/1,1,1956
59177,Pennsylvania v. Nelson,https://api.oyez.org/cases/1955/10,10,1955
59178,"United States v. Contract Steel Carriers, Inc.",https://api.oyez.org/cases/1955/102,102,1955
59179,Arizona v. California,https://api.oyez.org/cases/1955/10_orig,10-orig,1955
59180,Cammer v. United States,https://api.oyez.org/cases/1955/110,110,1955
59181,Gonzales v. Landon,https://api.oyez.org/cases/1955/111,111,1955
59182,Reece v. Georgia,https://api.oyez.org/cases/1955/112,112,1955
59183,Denver & Rio Grande Western Railroad Company v. Union Pacific Railroad Company,https://api.oyez.org/cases/1955/117,117,1955
59184,Mississippi v. Louisiana,https://api.oyez.org/cases/1955/11_orig,11-orig,1955
59185,Doud v. Hodge,https://api.oyez.org/cases/1955/129,129,1955
59186,Squire v. Capoeman,https://api.oyez.org/cases/1955/134,134,1955
59187,Wisconsin v. Tennessee,https://api.oyez.org/cases/1955/13-orig,13-orig,1955
59188,Shields v. Atlantic Coast Line Railroad Company,https://api.oyez.org/cases/1955/150,150,1955
59189,Remmer v. United States,https://api.oyez.org/cases/1955/156,156,1955
59190,Frozen Food Exp. v. United States,https://api.oyez.org/cases/1955/158,158,1955
59191,Walton v. California,https://api.oyez.org/cases/1955/16,16,1955
59192,"East Texas Motor Freight Lines, Inc. v. Frozen Food Express",https://api.oyez.org/cases/1955/162,162,1955
59193,United Gas Pipe Line Company v. Mobile Gas Service Corporation,https://api.oyez.org/cases/1955/17,17,1955
59194,General Stores Corporation v. Shlensky,https://api.oyez.org/cases/1955/170,170,1955
59195,Mastro Plastics Corporation v. National Labor Relations Board,https://api.oyez.org/cases/1955/19,19,1955
59196,Chessman v. Teets,https://api.oyez.org/cases/1955/196,196,1955
59197,Corn Products Refining Company v. Commissioner of Internal Revenue,https://api.oyez.org/cases/1955/20,20,1955
59198,Hyun v. Landon,https://api.oyez.org/cases/1955/201,201,1955
59199,United States v. Twin City Power Company,https://api.oyez.org/cases/1955/21,21,1955
59200,United States v. Zucca,https://api.oyez.org/cases/1955/213,213,1955
59201,Steiner v. Mitchell,https://api.oyez.org/cases/1955/22,22,1955
59202,United Mine Workers of America v. Arkansas Oak Floorings Company,https://api.oyez.org/cases/1955/227,227,1955
59203,Slochower v. Board of Higher Education of New York City,https://api.oyez.org/cases/1955/23,23,1955
59204,Hatahley v. United States,https://api.oyez.org/cases/1955/231,231,1955
59205,"Dixie Carriers, Inc. v. United States",https://api.oyez.org/cases/1955/233,233,1955
59206,Williams v. United States,https://api.oyez.org/cases/1955/24,24,1955
59207,Liquid Carbonic Corp. v. United States,https://api.oyez.org/cases/1955/25,25,1955
59208,National Labor Relations Board v. Babcock & Wilcox Company,https://api.oyez.org/cases/1955/250,250,1955
59209,Millinery Center Building Corporation v. Commissioner of Internal Revenue,https://api.oyez.org/cases/1955/255,255,1955
59210,Southern Pacific Company v. Gileo,https://api.oyez.org/cases/1955/257,257,1955
59211,"United States v. Anderson, Clayton & Company",https://api.oyez.org/cases/1955/26,26,1955
59212,"National Labor Relations Board v. Warren Company, Inc.",https://api.oyez.org/cases/1955/27,27,1955
59213,Mitchell v. Budd,https://api.oyez.org/cases/1955/278,278,1955
59214,Neese v. Southern Railway Company,https://api.oyez.org/cases/1955/28,28,1955
59215,United States v. Ryan,https://api.oyez.org/cases/1955/281,281,1955
59216,Schulz v. Pennsylvania Railroad Company,https://api.oyez.org/cases/1955/282,282,1955
59217,Commissioner of Internal Revenue v. Southwest Exploration Company,https://api.oyez.org/cases/1955/286,286,1955
59218,Nukk v. Shaughnessy,https://api.oyez.org/cases/1955/29,29,1955
59220,United States ex rel. Toth v. Quarles,https://api.oyez.org/cases/1940-1955/350us11,3,1940-1955
59221,Rea v. United States,https://api.oyez.org/cases/1955/30,30,1955
59222,Michel v. Louisiana,https://api.oyez.org/cases/1955/32,32,1955
59223,Parr v. United States,https://api.oyez.org/cases/1955/320,320,1955
59224,United States ex rel. Darcy v. Handy,https://api.oyez.org/cases/1955/323,323,1955
59225,"Local Union No. 25 of the International Brotherhood of Teamsters, Chauffeurs, Warehousemen and Helpers of America v. New York, New Haven & Hartford Railroad Company",https://api.oyez.org/cases/1955/33,33,1955
59226,"Sears, Roebuck & Company v. Mackey",https://api.oyez.org/cases/1955/34,34,1955
59227,Czaplicki v. The Hoegh Silvercloud,https://api.oyez.org/cases/1955/342,342,1955
59228,United States v. Minker,https://api.oyez.org/cases/1955/35,35,1955
59229,Archawski v. Hanioti,https://api.oyez.org/cases/1955/351,351,1955
59230,Commissioner of Internal Revenue v. LoBue,https://api.oyez.org/cases/1955/373,373,1955
59231,Armstrong v. Armstrong,https://api.oyez.org/cases/1955/38,38,1955
59232,Covey v. Town of Somers,https://api.oyez.org/cases/1955/380,380,1955
59233,General Box Company v. United States,https://api.oyez.org/cases/1955/383,383,1955
59234,Mitchell v. King Packing Company,https://api.oyez.org/cases/1955/39,39,1955
59235,"Ryan Stevedoring Company, Inc. v. Pan-Atlantic Steamship Corporation",https://api.oyez.org/cases/1955/4,4,1955
59236,Offutt Housing Company v. County of Sarpy,https://api.oyez.org/cases/1955/404,404,1955
59237,"American Airlines, Inc. v. North American Airlines, Inc.",https://api.oyez.org/cases/1955/410,410,1955
59238,"Gibson v. Lockheed Aircraft Service, Inc.",https://api.oyez.org/cases/1955/42,42,1955
59239,"Cahill v. New York, New Haven & Hartford Railroad Company",https://api.oyez.org/cases/1955/436,436,1955
59240,Mitchell v. Myrtle Grove Packing Co.,https://api.oyez.org/cases/1955/44,44,1955
59241,Cole v. Young,https://api.oyez.org/cases/1955/442,442,1955
59242,"United States v. McKesson & Robbins, Inc.",https://api.oyez.org/cases/1955/448,448,1955
59243,Pennsylvania ex rel. Herman v. Claudy,https://api.oyez.org/cases/1955/45,45,1955
59244,"Railway Employees' Department, American Federation of Labor v. Hanson",https://api.oyez.org/cases/1955/451,451,1955
59245,"Rex Trailer Company, Inc. v. United States",https://api.oyez.org/cases/1955/46,46,1955
59246,Greenwood v. United States,https://api.oyez.org/cases/1955/460,460,1955
59247,Petrowski v. Hawkeye-Security Insurance Company,https://api.oyez.org/cases/1955/469,469,1955
59248,Communist Party of United States v. Subversive Activities Control Bd.,https://api.oyez.org/cases/1955/48,48,1955
59249,National Labor Relations Board v. Truitt Mfg. Company,https://api.oyez.org/cases/1955/486,486,1955
59250,Durley v. Mayo,https://api.oyez.org/cases/1955/489,489,1955
59251,"Bernhardt v. Polygraphic Company of America, Inc.",https://api.oyez.org/cases/1955/49,49,1955
59252,United States v. E. I. du Pont de Nemours & Company,https://api.oyez.org/cases/1955/5,5,1955
59253,Jay v. Boyd,https://api.oyez.org/cases/1955/503,503,1955
59254,Federal Power Commission v. Sierra Pacific Power Company,https://api.oyez.org/cases/1955/51,51,1955
59255,"Collins v. American Buslines, Inc.",https://api.oyez.org/cases/1955/523,523,1955
59256,De Sylva v. Ballentine,https://api.oyez.org/cases/1955/529,529,1955
59257,"United Automobile, Aircraft & Agricultural Implement Workers of America v. Wisconsin Employment Relations Board",https://api.oyez.org/cases/1955/530,530,1955
59258,United States v. Green,https://api.oyez.org/cases/1955/54,54,1955
59259,Murdock Acceptance Corporation v. United States,https://api.oyez.org/cases/1955/56,56,1955
59260,Ullmann v. United States,https://api.oyez.org/cases/1955/58,58,1955
59261,Secretary of Agriculture v. United States,https://api.oyez.org/cases/1955/6,6,1955
59262,Berra v. United States,https://api.oyez.org/cases/1955/60,60,1955
59263,Reed v. Pennsylvania Railroad Company,https://api.oyez.org/cases/1955/621,621,1955
59264,Florida ex Rel. Hawkins v. Board of Control of Florida,https://api.oyez.org/cases/1955/624,624,1955
59265,"Werner Machine Co. v. Director of Div. of Taxation, Dept. of Treasury, of N. J.",https://api.oyez.org/cases/1955/63,63,1955
59266,Johnston v. United States,https://api.oyez.org/cases/1955/643,643,1955
59267,Reid v. Covert,https://api.oyez.org/cases/1955/701,701,1955
59269,Affronti v. United States,https://api.oyez.org/cases/1955/71,71,1955
59270,Kinsella v. Krueger,https://api.oyez.org/cases/1955/713,713,1955
59271,Costello v. United States,https://api.oyez.org/cases/1955/72,72,1955
59272,In re Application of Burwell,https://api.oyez.org/cases/1955/736,736,1955
59273,United States v. Leslie Salt Company,https://api.oyez.org/cases/1955/74,74,1955
59274,Cold Metal Process Company v. United Engineering & Foundry Company,https://api.oyez.org/cases/1955/76,76,1955
59275,"National Labor Relations Board v. Coca-Cola Bottling Company of Louisville, Inc.",https://api.oyez.org/cases/1955/79,79,1955
59276,"Indian Towing Company, Inc. v. United States",https://api.oyez.org/cases/1955/8,8,1955
59277,International Harvester Credit Corporation v. Goodrich,https://api.oyez.org/cases/1955/82,82,1955
59278,Black v. Cutter Laboratories,https://api.oyez.org/cases/1955/92,92,1955
59279,United States v. Storer Broadcasting Company,https://api.oyez.org/cases/1955/94,94,1955
59280,Griffin v. Illinois,https://api.oyez.org/cases/1955/95,95,1955
59307,"Williamson v. Lee Optical of Oklahoma, Inc.",https://api.oyez.org/cases/1940-1955/348us483,184,1940-1955
59326,Brown v. Board of Education of Topeka (2),https://api.oyez.org/cases/1940-1955/349us294,1,1940-1955
59344,"National Labor Relations Board v. Truck Drivers Local Union Warehousemen and Helpers of America, A.F.L.",https://api.oyez.org/cases/1956/103,103,1956
59345,"Kingsley Books, Inc. v. Brown",https://api.oyez.org/cases/1956/107,107,1956
59346,United States Gypsum Company v. National Gypsum Company,https://api.oyez.org/cases/1956/11,11,1956
